tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2672,cust_MockBrandB_101,True,2019-02-12 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2673.0,
3245,@MockBrandBCare,False,2019-09-18 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,3244.0
3180,cust_MockBrandB_378,True,2019-03-25 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3181.0,
1806,@MockBrandASupport,False,2019-05-14 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1805.0
2059,cust_MockBrandA_1115,True,2019-04-13 12:00:00,The MockBrandA app crashes every time I open the payments tab.,2060.0,
314,@MockBrandASupport,False,2019-01-21 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,313.0
778,@MockBrandASupport,False,2019-09-25 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,777.0
3172,@MockBrandBCare,False,2019-05-16 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,3171.0
2139,cust_MockBrandA_1157,True,2019-05-25 12:00:00,My MockBrandA order #80663 says delivered but I never received it.,2140.0,
1426,@MockBrandASupport,False,2019-09-13 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1425.0
281,@MockBrandASupport,False,2019-06-13 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,280.0
2626,cust_MockBrandB_76,True,2019-02-17 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2627.0,
1976,cust_MockBrandA_1069,True,2019-03-20 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,1977.0,
113,cust_MockBrandA_61,True,2019-04-18 12:00:00,"Requested a refund on order #72216 a week ago, still nothing.",114.0,
219,cust_MockBrandA_121,True,2019-04-25 12:00:00,"Can I get a refund for MockBrandA order #20350, item arrived damaged.",220.0,
1972,cust_MockBrandA_1066,True,2019-04-24 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $11.99, I will pursue legal action with my lawyer.",1973.0,
601,@MockBrandASupport,False,2019-04-24 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,600.0
872,cust_MockBrandA_478,True,2019-07-24 12:00:00,I got charged a monthly renewal fee of $72.99 even though I paused my subscription.,873.0,
1684,@MockBrandASupport,False,2019-03-16 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1683.0
2640,cust_MockBrandB_84,True,2019-04-18 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2641.0,
640,cust_MockBrandA_352,True,2019-08-10 12:00:00,Didn't receive the 2FA SMS verification code to log into my MockBrandA account.,641.0,
2649,cust_MockBrandB_89,True,2019-05-13 12:00:00,Does MockBrandB support exporting my data to CSV?,2650.0,
650,cust_MockBrandA_357,True,2019-04-22 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,651.0,
1307,cust_MockBrandA_705,True,2019-06-19 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",1308.0,
1850,cust_MockBrandA_1000,True,2019-03-20 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,1851.0,
2677,@MockBrandBCare,False,2019-05-28 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2676.0
3077,cust_MockBrandB_320,True,2019-01-21 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3078.0,
2189,@MockBrandASupport,False,2019-09-10 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,2188.0
1280,@MockBrandASupport,False,2019-06-27 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1279.0
2732,cust_MockBrandB_133,True,2019-01-28 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2733.0,
698,cust_MockBrandA_382,True,2019-05-12 12:00:00,I have been transferred between 4 different agents and none of you are resolving my case.,699.0,
1560,@MockBrandASupport,False,2019-02-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1559.0
1913,cust_MockBrandA_1034,True,2019-03-27 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",1914.0,
2881,cust_MockBrandB_214,True,2019-01-12 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2882.0,
1134,cust_MockBrandA_615,True,2019-03-18 12:00:00,"Returned my package 10 days ago for order #12798, when will my refund be credited?",1135.0,
2238,@MockBrandASupport,False,2019-03-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2237.0
970,cust_MockBrandA_529,True,2019-02-12 12:00:00,I got charged a monthly renewal fee of $35.99 even though I paused my subscription.,971.0,
2827,cust_MockBrandB_185,True,2019-06-20 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2828.0,
1215,cust_MockBrandA_658,True,2019-04-14 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $79.99, I will pursue legal action with my lawyer.",1216.0,
239,cust_MockBrandA_132,True,2019-06-18 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",240.0,
3306,cust_MockBrandB_446,True,2019-04-28 12:00:00,"Still waiting on my MockBrandB order #57308, it's been 12 days.",3307.0,
1150,cust_MockBrandA_624,True,2019-08-11 12:00:00,Need a full refund for order #95950 because the item sent was completely wrong.,1151.0,
1067,cust_MockBrandA_581,True,2019-04-14 12:00:00,"Tracking says delivery attempted for order #40907, but I was home all day.",1068.0,
1218,@MockBrandASupport,False,2019-02-15 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1217.0
2493,cust_MockBrandB_2,True,2019-07-14 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2494.0,
1727,@MockBrandASupport,False,2019-07-25 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1726.0
2413,@MockBrandASupport,False,2019-04-10 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2412.0
175,cust_MockBrandA_95,True,2019-02-27 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",176.0,
1989,cust_MockBrandA_1076,True,2019-02-16 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1990.0,
1982,@MockBrandASupport,False,2019-03-22 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1981.0
16,@MockBrandASupport,False,2019-03-27 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,15.0
1716,@MockBrandASupport,False,2019-03-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1715.0
2694,@MockBrandBCare,False,2019-02-15 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2693.0
2408,cust_MockBrandA_1307,True,2019-02-14 12:00:00,Courier delivered my package for order #69509 to the wrong street address.,2409.0,
694,cust_MockBrandA_380,True,2019-07-10 12:00:00,"Order #42129 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",695.0,
1329,cust_MockBrandA_716,True,2019-06-19 12:00:00,"Cancel button is disabled in my account settings, please assist.",1330.0,
763,cust_MockBrandA_416,True,2019-01-13 12:00:00,"Requested a refund on order #89602 a week ago, still nothing.",764.0,
1362,cust_MockBrandA_735,True,2019-07-22 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1363.0,
2441,@MockBrandASupport,False,2019-06-26 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,2440.0
2166,@MockBrandASupport,False,2019-04-28 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,2165.0
1170,@MockBrandASupport,False,2019-04-17 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1169.0
3219,@MockBrandBCare,False,2019-09-16 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,3218.0
3010,@MockBrandBCare,False,2019-09-15 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,3009.0
928,@MockBrandASupport,False,2019-06-17 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,927.0
75,@MockBrandASupport,False,2019-03-18 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,74.0
86,@MockBrandASupport,False,2019-04-17 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,85.0
408,@MockBrandASupport,False,2019-07-10 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,407.0
756,cust_MockBrandA_412,True,2019-06-27 12:00:00,"Requested a refund on order #64266 a week ago, still nothing.",757.0,
2711,@MockBrandBCare,False,2019-04-12 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2710.0
660,cust_MockBrandA_362,True,2019-01-19 12:00:00,"Can't log in to check on my order #88774, app just spins forever.",661.0,
2273,@MockBrandASupport,False,2019-07-21 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,2272.0
938,@MockBrandASupport,False,2019-02-16 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,937.0
1579,cust_MockBrandA_853,True,2019-09-15 12:00:00,"Order #85000 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",1580.0,
1142,@MockBrandASupport,False,2019-09-22 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1141.0
1013,@MockBrandASupport,False,2019-09-10 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1012.0
1600,@MockBrandASupport,False,2019-05-26 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1599.0
1346,cust_MockBrandA_725,True,2019-06-11 12:00:00,"Tracking says delivery attempted for order #63849, but I was home all day.",1347.0,
1981,cust_MockBrandA_1072,True,2019-06-25 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",1982.0,
465,@MockBrandASupport,False,2019-09-26 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,464.0
1526,@MockBrandASupport,False,2019-06-25 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1525.0
2910,@MockBrandBCare,False,2019-09-19 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2909.0
1429,cust_MockBrandA_771,True,2019-08-25 12:00:00,Didn't receive the 2FA SMS verification code to log into my MockBrandA account.,1430.0,
1532,@MockBrandASupport,False,2019-08-26 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1531.0
2767,cust_MockBrandB_151,True,2019-01-24 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2768.0,
2654,@MockBrandBCare,False,2019-01-19 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2653.0
2425,@MockBrandASupport,False,2019-07-22 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,2424.0
1306,@MockBrandASupport,False,2019-07-15 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1305.0
3303,cust_MockBrandB_444,True,2019-04-15 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3304.0,
390,cust_MockBrandA_214,True,2019-06-12 12:00:00,"Cancel button is disabled in my account settings, please assist.",391.0,
344,cust_MockBrandA_188,True,2019-05-12 12:00:00,"Can't log in to check on my order #23446, app just spins forever.",345.0,
435,cust_MockBrandA_239,True,2019-06-20 12:00:00,"Your product arrived broken for order #49294, cancel my recurring contract immediately.",436.0,
825,cust_MockBrandA_452,True,2019-06-12 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",826.0,
2204,cust_MockBrandA_1192,True,2019-01-21 12:00:00,Where is my order #52550? Estimated delivery date was 4 days ago.,2205.0,
2552,cust_MockBrandB_35,True,2019-01-21 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2553.0,
1050,cust_MockBrandA_572,True,2019-04-18 12:00:00,"Returned my package 10 days ago for order #75404, when will my refund be credited?",1051.0,
1654,cust_MockBrandA_893,True,2019-04-23 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,1655.0,
213,cust_MockBrandA_118,True,2019-05-17 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,214.0,
886,@MockBrandASupport,False,2019-08-20 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,885.0
1550,cust_MockBrandA_838,True,2019-02-20 12:00:00,Need a full refund for order #77403 because the item sent was completely wrong.,1551.0,
2191,@MockBrandASupport,False,2019-01-16 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2190.0
798,@MockBrandASupport,False,2019-09-28 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,797.0
1867,@MockBrandASupport,False,2019-08-24 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1866.0
2858,cust_MockBrandB_201,True,2019-01-11 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2859.0,
62,@MockBrandASupport,False,2019-04-28 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,61.0
720,@MockBrandASupport,False,2019-07-22 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,719.0
1294,@MockBrandASupport,False,2019-05-11 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1293.0
1551,@MockBrandASupport,False,2019-02-26 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1550.0
2831,cust_MockBrandB_187,True,2019-06-12 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2832.0,
398,cust_MockBrandA_218,True,2019-02-24 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,399.0,
1096,cust_MockBrandA_596,True,2019-07-26 12:00:00,"Fourth time reporting this bug where order #88326 keeps failing, fix your platform!",1097.0,
1413,cust_MockBrandA_763,True,2019-07-20 12:00:00,"Returned my package 10 days ago for order #65864, when will my refund be credited?",1414.0,
2612,cust_MockBrandB_68,True,2019-09-17 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2613.0,
1070,@MockBrandASupport,False,2019-06-25 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1069.0
329,cust_MockBrandA_180,True,2019-02-19 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $60.99, I will pursue legal action with my lawyer.",330.0,
701,@MockBrandASupport,False,2019-07-12 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,700.0
299,@MockBrandASupport,False,2019-06-12 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,298.0
2212,@MockBrandASupport,False,2019-03-19 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,2211.0
3209,@MockBrandBCare,False,2019-05-18 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,3208.0
177,cust_MockBrandA_96,True,2019-05-28 12:00:00,MockBrandA billed my credit card after I switched payment methods.,178.0,
3277,cust_MockBrandB_431,True,2019-09-25 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3278.0,
1625,@MockBrandASupport,False,2019-02-20 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1624.0
1648,cust_MockBrandA_890,True,2019-05-14 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,1649.0,
1271,@MockBrandASupport,False,2019-06-27 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1270.0
2051,cust_MockBrandA_1110,True,2019-03-27 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",2052.0,
1486,@MockBrandASupport,False,2019-01-20 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1485.0
513,cust_MockBrandA_280,True,2019-04-19 12:00:00,"Can I get a refund for MockBrandA order #80507, item arrived damaged.",514.0,
1910,cust_MockBrandA_1032,True,2019-02-18 12:00:00,Where is my order #75767? Estimated delivery date was 4 days ago.,1911.0,
388,@MockBrandASupport,False,2019-05-25 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,387.0
1652,cust_MockBrandA_892,True,2019-05-19 12:00:00,Saw an unexpected extra fee of $36.99 on my latest MockBrandA invoice.,1653.0,
795,@MockBrandASupport,False,2019-07-12 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,794.0
362,@MockBrandASupport,False,2019-02-21 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,361.0
2947,cust_MockBrandB_248,True,2019-09-23 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2948.0,
189,@MockBrandASupport,False,2019-09-24 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,188.0
2282,cust_MockBrandA_1236,True,2019-01-14 12:00:00,"Your product arrived broken for order #92285, cancel my recurring contract immediately.",2283.0,
730,@MockBrandASupport,False,2019-04-10 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,729.0
171,cust_MockBrandA_93,True,2019-02-15 12:00:00,"Requested a refund on order #41439 a week ago, still nothing.",172.0,
3112,cust_MockBrandB_340,True,2019-06-14 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3113.0,
570,@MockBrandASupport,False,2019-08-12 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,569.0
1259,@MockBrandASupport,False,2019-05-20 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1258.0
1969,@MockBrandASupport,False,2019-09-22 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1968.0
2115,@MockBrandASupport,False,2019-02-15 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,2114.0
251,@MockBrandASupport,False,2019-06-11 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,250.0
1047,cust_MockBrandA_570,True,2019-06-12 12:00:00,Where is my order #22190? Estimated delivery date was 4 days ago.,1048.0,
953,cust_MockBrandA_520,True,2019-01-10 12:00:00,"Can't log in to check on my order #82754, app just spins forever.",954.0,
2394,@MockBrandASupport,False,2019-06-23 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2393.0
1920,cust_MockBrandA_1038,True,2019-08-27 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,1921.0,
2272,cust_MockBrandA_1230,True,2019-09-16 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",2273.0,
1569,cust_MockBrandA_848,True,2019-05-13 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,1570.0,
1025,cust_MockBrandA_559,True,2019-05-17 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",1026.0,
1868,cust_MockBrandA_1009,True,2019-01-14 12:00:00,"Can I get a refund for MockBrandA order #41870, item arrived damaged.",1869.0,
692,cust_MockBrandA_379,True,2019-05-17 12:00:00,Your iOS app freezes completely on the home screen after latest update.,693.0,
3103,cust_MockBrandB_335,True,2019-06-15 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3104.0,
1879,@MockBrandASupport,False,2019-04-17 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1878.0
2433,@MockBrandASupport,False,2019-05-12 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,2432.0
2513,cust_MockBrandB_14,True,2019-05-17 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2514.0,
554,cust_MockBrandA_304,True,2019-06-22 12:00:00,Why was I billed $39.99 when my plan is supposed to be $9.99?,555.0,
1554,cust_MockBrandA_840,True,2019-08-19 12:00:00,I have been transferred between 4 different agents and none of you are resolving my case.,1555.0,
1627,cust_MockBrandA_878,True,2019-06-19 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1628.0,
1578,@MockBrandASupport,False,2019-08-27 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1577.0
1595,cust_MockBrandA_861,True,2019-04-19 12:00:00,"Returned my package 10 days ago for order #75136, when will my refund be credited?",1596.0,
136,cust_MockBrandA_74,True,2019-07-22 12:00:00,Why was I billed $13.99 when my plan is supposed to be $24.99?,137.0,
491,@MockBrandASupport,False,2019-01-12 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,490.0
7,cust_MockBrandA_3,True,2019-04-20 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,8.0,
2959,cust_MockBrandB_255,True,2019-08-24 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2960.0,
249,@MockBrandASupport,False,2019-06-16 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,248.0
2560,@MockBrandBCare,False,2019-04-22 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2559.0
319,cust_MockBrandA_175,True,2019-08-26 12:00:00,"Your product arrived broken for order #95437, cancel my recurring contract immediately.",320.0,
157,@MockBrandASupport,False,2019-08-18 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,156.0
3003,cust_MockBrandB_279,True,2019-02-17 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3004.0,
2850,@MockBrandBCare,False,2019-04-15 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2849.0
3309,cust_MockBrandB_448,True,2019-08-22 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",3310.0,
1417,cust_MockBrandA_765,True,2019-03-24 12:00:00,Please cancel my order #32026 immediately before it ships out.,1418.0,
1111,@MockBrandASupport,False,2019-03-11 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1110.0
634,@MockBrandASupport,False,2019-02-12 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,633.0
2547,@MockBrandBCare,False,2019-07-25 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2546.0
1567,cust_MockBrandA_847,True,2019-01-12 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1568.0,
2974,@MockBrandBCare,False,2019-09-14 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2973.0
741,@MockBrandASupport,False,2019-03-28 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,740.0
2660,cust_MockBrandB_95,True,2019-02-20 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2661.0,
2494,@MockBrandBCare,False,2019-08-13 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2493.0
418,@MockBrandASupport,False,2019-04-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,417.0
874,cust_MockBrandA_479,True,2019-04-20 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",875.0,
2482,@MockBrandASupport,False,2019-02-26 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2481.0
332,@MockBrandASupport,False,2019-03-16 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,331.0
852,@MockBrandASupport,False,2019-02-26 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,851.0
527,@MockBrandASupport,False,2019-09-28 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,526.0
1376,cust_MockBrandA_743,True,2019-04-19 12:00:00,Why was I billed $67.99 when my plan is supposed to be $27.99?,1377.0,
2832,@MockBrandBCare,False,2019-09-21 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2831.0
1347,cust_MockBrandA_726,True,2019-08-12 12:00:00,"Your product arrived broken for order #73342, cancel my recurring contract immediately.",1348.0,
347,cust_MockBrandA_190,True,2019-09-21 12:00:00,"Locked out of my MockBrandA account for 2 days now, no reset email arriving.",348.0,
529,@MockBrandASupport,False,2019-04-25 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,528.0
2016,@MockBrandASupport,False,2019-09-22 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2015.0
1535,cust_MockBrandA_830,True,2019-02-23 12:00:00,Courier delivered my package for order #26429 to the wrong street address.,1536.0,
266,cust_MockBrandA_146,True,2019-08-12 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,267.0,
204,cust_MockBrandA_112,True,2019-04-17 12:00:00,"Order #59441 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",205.0,
2993,@MockBrandBCare,False,2019-03-28 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2992.0
983,@MockBrandASupport,False,2019-05-28 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,982.0
2667,@MockBrandBCare,False,2019-09-17 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2666.0
1325,cust_MockBrandA_714,True,2019-07-20 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,1326.0,
3210,cust_MockBrandB_396,True,2019-06-26 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3211.0,
2635,@MockBrandBCare,False,2019-06-15 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2634.0
880,@MockBrandASupport,False,2019-04-27 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,879.0
2252,cust_MockBrandA_1219,True,2019-04-12 12:00:00,MockBrandA billed my credit card after I switched payment methods.,2253.0,
30,cust_MockBrandA_15,True,2019-01-18 12:00:00,Where is my order #66985? Estimated delivery date was 4 days ago.,31.0,
411,cust_MockBrandA_225,True,2019-08-23 12:00:00,"Extremely disappointed with MockBrandA support response time, this is the 3rd time I've written in.",412.0,
1344,cust_MockBrandA_724,True,2019-01-28 12:00:00,"Cannot apply discount codes at checkout on the MockBrandA app, getting an error.",1345.0,
1117,@MockBrandASupport,False,2019-07-12 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1116.0
3205,cust_MockBrandB_393,True,2019-07-16 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3206.0,
